route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1,0,100725T0,印旛日本医大,,0,,,,
1,0,100727TA,泉岳寺,,0,,,,
1,0,100727TB,印西牧の原,,0,,,,
1,0,100729N0,印西牧の原,,0,,,,
1,0,100729TA,泉岳寺,,0,,,,
1,0,100729TB,成田空港,,0,,,,
1,0,100731TA,泉岳寺,,0,,,,
1,0,100731TB,印旛日本医大,,0,,,,
1,0,100733T0,泉岳寺,,0,,,,
1,0,100773K0,京成佐倉,,0,,,,
1,0,100775H0,京成高砂,,0,,,,
1,0,100775K0,京成高砂,,0,,,,
1,0,100777H0,青砥,,0,,,,
1,0,100777K0,京成高砂,,0,,,,
1,0,100779H0,青砥,,0,,,,
1,0,100781H0,青砥,,0,,,,
1,0,100781K0,京成高砂,,0,,,,
1,0,100783H0,京成高砂,,0,,,,
1,0,100801T0,押上,,0,,,,
1,0,100803K0,成田空港,,0,,,,
1,0,100809T0,京成高砂,,0,,,,
1,0,100813T0,押上,,0,,,,
1,0,100829H0,印旛日本医大,,0,,,,
1,0,100831N0,印西牧の原,,0,,,,
1,0,100833T0,京成高砂,,0,,,,
1,0,100835N0,印西牧の原,,0,,,,
1,0,100841T0,青砥,,0,,,,
1,0,100843T0,成田空港,,0,,,,
1,0,100845T0,青砥,,0,,,,
1,0,100847T0,押上,,0,,,,
1,0,100851K0,京成高砂,,0,,,,
1,0,100851T0,泉岳寺,,0,,,,
1,0,100853K0,京成高砂,,0,,,,
1,0,100855K0,印旛日本医大,,0,,,,
1,0,100857K0,印西牧の原,,0,,,,
1,0,100859K0,京成佐倉,,0,,,,
1,0,100885H0,京成高砂,,0,,,,
1,0,100887H0,青砥,,0,,,,
1,0,100901K0,成田空港,,0,,,,
1,0,100907T0,泉岳寺,,0,,,,
1,0,100917T0,青砥,,0,,,,
1,0,100921T0,泉岳寺,,0,,,,
1,0,100923H0,青砥,,0,,,,
1,0,100933N0,印旛日本医大,,0,,,,
1,0,100937N0,印旛日本医大,,0,,,,
1,0,100939N0,印西牧の原,,0,,,,
1,0,100949T0,京成高砂,,0,,,,
1,0,100953H0,青砥,,0,,,,
1,0,100961KA,泉岳寺,,0,,,,
1,0,100961KB,泉岳寺,,0,,,,
1,0,100963K0,京成高砂,,0,,,,
1,0,100965K0,京成佐倉,,0,,,,
1,0,100967K0,泉岳寺,,0,,,,
1,0,100983K0,京成高砂,,0,,,,
1,0,100987K0,京成高砂,,0,,,,
1,0,101007K0,京成高砂,,0,,,,
1,0,101011K0,成田空港,,0,,,,
1,0,101021N0,印旛日本医大,,0,,,,
1,0,101027N0,印旛日本医大,,0,,,,
1,0,101029N0,印旛日本医大,,0,,,,
1,0,101055H0,青砥,,0,,,,
1,0,101057H0,青砥,,0,,,,
1,0,101061K0,泉岳寺,,0,,,,
1,0,101063H0,青砥,,0,,,,
1,0,101065H0,青砥,,0,,,,
1,0,101067K0,泉岳寺,,0,,,,
1,0,101069K0,成田空港,,0,,,,
1,0,101071K0,成田空港,,0,,,,
1,0,101079H0,成田空港,,0,,,,
1,0,101079K0,京成高砂,,0,,,,
1,0,101101T0,青砥,,0,,,,
1,0,101111T0,押上,,0,,,,
1,0,101115T0,成田空港,,0,,,,
1,0,101117T0,成田空港,,0,,,,
1,0,101119T0,成田空港,,0,,,,
1,0,101125T0,泉岳寺,,0,,,,
1,0,101127TA,泉岳寺,,0,,,,
1,0,101127TB,印旛日本医大,,0,,,,
1,0,101129T0,成田空港,,0,,,,
1,0,101131T0,泉岳寺,,0,,,,
1,0,101141H0,青砥,,0,,,,
1,0,101141T0,京成高砂,,0,,,,
1,0,101161K0,印旛日本医大,,0,,,,
1,0,101167K0,印旛日本医大,,0,,,,
1,0,101177H0,青砥,,0,,,,
1,0,101181K0,成田空港,,0,,,,
1,0,101203K0,成田空港,,0,,,,
1,0,101209T0,泉岳寺,,0,,,,
1,0,101223N0,京成高砂,,0,,,,
1,0,101225H0,青砥,,0,,,,
1,0,101225T0,印旛日本医大,,0,,,,
1,0,101231T0,押上,,0,,,,
1,0,101233N0,印旛日本医大,,0,,,,
1,0,101233T0,成田空港,,0,,,,
1,0,101237N0,印旛日本医大,,0,,,,
1,0,101255K0,成田空港,,0,,,,
1,0,101259K0,成田空港,,0,,,,
1,0,101281H0,青砥,,0,,,,
1,0,101285H0,青砥,,0,,,,
1,0,101285KA,泉岳寺,,0,,,,
1,0,101285KB,泉岳寺,,0,,,,
1,0,101291K0,京成高砂,,0,,,,
1,0,101301K0,成田空港,,0,,,,
1,0,101309T0,印旛日本医大,,0,,,,
1,0,101311TA,泉岳寺,,0,,,,
1,0,101311TB,押上,,0,,,,
1,0,101321N0,印旛日本医大,,0,,,,
1,0,101327N0,泉岳寺,,0,,,,
1,0,101339N0,泉岳寺,,0,,,,
1,0,101343T0,成田空港,,0,,,,
1,0,101351K0,成田空港,,0,,,,
1,0,101353H0,青砥,,0,,,,
1,0,101363K0,成田空港,,0,,,,
1,0,101365K0,京成高砂,,0,,,,
1,0,101373H0,青砥,,0,,,,
1,0,101377K0,成田空港,,0,,,,
1,0,101385K0,印旛日本医大,,0,,,,
1,0,101387H0,青砥,,0,,,,
1,0,101423H0,京成高砂,,0,,,,
1,0,101427N0,印旛日本医大,,0,,,,
1,0,101429N0,印旛日本医大,,0,,,,
1,0,101431T0,泉岳寺,,0,,,,
1,0,101439NA,泉岳寺,,0,,,,
1,0,101439NB,印旛日本医大,,0,,,,
1,0,101449T0,成田空港,,0,,,,
1,0,101453K0,京成高砂,,0,,,,
1,0,101457H0,京成高砂,,0,,,,
1,0,101463H0,青砥,,0,,,,
1,0,101467K0,泉岳寺,,0,,,,
1,0,101469K0,成田空港,,0,,,,
1,0,101475H0,京成佐倉,,0,,,,
1,0,101487K0,京成高砂,,0,,,,
1,0,101491K0,京成佐倉,,0,,,,
1,0,101501T0,京成高砂,,0,,,,
1,0,101511T0,泉岳寺,,0,,,,
1,0,101515T0,印西牧の原,,0,,,,
1,0,101519T0,成田空港,,0,,,,
1,0,101525T0,成田空港,,0,,,,
1,0,101527T0,京成佐倉,,0,,,,
1,0,101529T0,成田空港,,0,,,,
1,0,101531T0,青砥,,0,,,,
1,0,101557K0,泉岳寺,,0,,,,
1,0,101559H0,青砥,,0,,,,
1,0,101561H0,青砥,,0,,,,
1,0,101561KA,泉岳寺,,0,,,,
1,0,101561KB,京成佐倉,,0,,,,
1,0,101565H0,青砥,,0,,,,
1,0,101565K0,印旛日本医大,,0,,,,
1,0,101567K0,泉岳寺,,0,,,,
1,0,101571K0,印旛日本医大,,0,,,,
1,0,101575K0,青砥,,0,,,,
1,0,101577H0,押上,,0,,,,
1,0,101579H0,印旛日本医大,,0,,,,
1,0,101603K0,成田空港,,0,,,,
1,0,101603T0,京成成田,,0,,,,
1,0,101611T0,成田空港,,0,,,,
1,0,101617T0,印旛日本医大,,0,,,,
1,0,101625H0,青砥,,0,,,,
1,0,101631N0,泉岳寺,,0,,,,
1,0,101633T0,印西牧の原,,0,,,,
1,0,101637N0,印旛日本医大,,0,,,,
1,0,101641H0,青砥,,0,,,,
1,0,101653T0,成田空港,,0,,,,
1,0,101655T0,京成佐倉,,0,,,,
1,0,101657K0,印旛日本医大,,0,,,,
1,0,101667H0,青砥,,0,,,,
1,0,101667KA,泉岳寺,,0,,,,
1,0,101667KB,泉岳寺,,0,,,,
1,0,101671H0,青砥,,0,,,,
1,0,101681H0,青砥,,0,,,,
1,0,101681K0,印旛日本医大,,0,,,,
1,0,101687H0,泉岳寺,,0,,,,
1,0,101687KB,成田空港,,0,,,,
1,0,101701K0,泉岳寺,,0,,,,
1,0,101721N0,印旛日本医大,,0,,,,
1,0,101729N0,印旛日本医大,,0,,,,
1,0,101731N0,印旛日本医大,,0,,,,
1,0,101735H0,印西牧の原,,0,,,,
1,0,101749T0,泉岳寺,,0,,,,
1,0,101751K0,芝山千代田,,0,,,,
1,0,101755K0,泉岳寺,,0,,,,
1,0,101757TA,泉岳寺,,0,,,,
1,0,101759T0,成田空港,,0,,,,
1,0,101761T0,京成成田,,0,,,,
1,0,101763T0,印西牧の原,,0,,,,
1,0,101767K0,泉岳寺,,0,,,,
1,0,101773H0,京成高砂,,0,,,,
1,0,101773K0,泉岳寺,,0,,,,
1,0,101775K0,成田空港,,0,,,,
1,0,101785H0,青砥,,0,,,,
1,0,101785K0,成田空港,,0,,,,
1,0,101795K0,泉岳寺,,0,,,,
1,0,101805H0,印西牧の原,,0,,,,
1,0,101813H0,印旛日本医大,,0,,,,
1,0,101819T0,印旛日本医大,,0,,,,
1,0,101825N0,印旛日本医大,,0,,,,
1,0,101831T0,青砥,,0,,,,
1,0,101833H0,青砥,,0,,,,
1,0,101835N0,印西牧の原,,0,,,,
1,0,101841T0,京成高砂,,0,,,,
1,0,101843TA,泉岳寺,,0,,,,
1,0,101843TB,泉岳寺,,0,,,,
1,0,101849T0,京成成田,,0,,,,
1,0,101853H0,印旛日本医大,,0,,,,
1,0,101855K0,芝山千代田,,0,,,,
1,0,101859K0,京成成田,,0,,,,
1,0,101865T0,印旛日本医大,,0,,,,
1,0,101867K0,泉岳寺,,0,,,,
1,0,101871K0,泉岳寺,,0,,,,
1,0,101873K0,成田空港,,0,,,,
1,0,101877K0,京成成田,,0,,,,
1,0,101879KA,泉岳寺,,0,,,,
1,0,101879KB,成田空港,,0,,,,
1,0,101895K0,成田空港,,0,,,,
1,0,101901T0,印旛日本医大,,0,,,,
1,0,101925T0,印西牧の原,,0,,,,
1,0,101927N0,印西牧の原,,0,,,,
1,0,101927T0,京成佐倉,,0,,,,
1,0,101933N0,泉岳寺,,0,,,,
1,0,101937N0,京成高砂,,0,,,,
1,0,101951H0,泉岳寺,,0,,,,
1,0,101955H0,青砥,,0,,,,
1,0,101961K0,芝山千代田,,0,,,,
1,0,101965KA,泉岳寺,,0,,,,
1,0,101965KB,成田空港,,0,,,,
1,0,101967K0,泉岳寺,,0,,,,
1,0,101969K0,泉岳寺,,0,,,,
1,0,101971K0,泉岳寺,,0,,,,
1,0,101979H0,印西牧の原,,0,,,,
1,0,101983K0,芝山千代田,,0,,,,
1,0,101987H0,青砥,,0,,,,
1,0,101993K0,成田空港,,0,,,,
1,0,102001K0,成田空港,,0,,,,
1,0,102007K0,泉岳寺,,0,,,,
1,0,102009T0,印旛日本医大,,0,,,,
1,0,102023NA,泉岳寺,,0,,,,
1,0,102023NB,泉岳寺,,0,,,,
1,0,102027H0,青砥,,0,,,,
1,0,102033N0,印旛日本医大,,0,,,,
1,0,102053K0,京成高砂,,0,,,,
1,0,102053T0,京成高砂,,0,,,,
1,0,102055T0,印旛日本医大,,0,,,,
1,0,102067K0,京成成田,,0,,,,
1,0,102069KA,泉岳寺,,0,,,,
1,0,102069KB,泉岳寺,,0,,,,
1,0,102071K0,成田空港,,0,,,,
1,0,102081K0,京成高砂,,0,,,,
1,0,102085K0,京成成田,,0,,,,
1,0,102089K0,成田空港,,0,,,,
1,0,102091K0,京成成田,,0,,,,
1,0,102107K0,京成高砂,,0,,,,
1,0,102109K0,泉岳寺,,0,,,,
1,0,102111T0,泉岳寺,,0,,,,
1,0,102121N0,印旛日本医大,,0,,,,
1,0,102123N0,印旛日本医大,,0,,,,
1,0,102151K0,京成成田,,0,,,,
1,0,102157K0,京成高砂,,0,,,,
1,0,102163H0,青砥,,0,,,,
1,0,102163K0,成田空港,,0,,,,
1,0,102169K0,泉岳寺,,0,,,,
1,0,102171H0,京成高砂,,0,,,,
1,0,102175K0,成田空港,,0,,,,
1,0,102187K0,泉岳寺,,0,,,,
1,0,102209K0,泉岳寺,,0,,,,
1,0,102219T0,京成高砂,,0,,,,
1,0,102225NA,泉岳寺,,0,,,,
1,0,102225NB,泉岳寺,,0,,,,
1,0,102231N0,泉岳寺,,0,,,,
1,0,102237N0,印旛日本医大,,0,,,,
1,0,102241T0,印西牧の原,,0,,,,
1,0,102259K0,京成成田,,0,,,,
1,0,102265H0,京成高砂,,0,,,,
1,0,102269KA,泉岳寺,,0,,,,
1,0,102269KB,京成成田,,0,,,,
1,0,102277K0,印旛日本医大,,0,,,,
1,0,102287K0,宗吾参道,,0,,,,
1,0,102303TA,泉岳寺,,0,,,,
1,0,102303TB,泉岳寺,,0,,,,
1,0,102309K0,印西牧の原,,0,,,,
1,0,102325N0,京成高砂,,0,,,,
1,0,102331N0,印旛日本医大,,0,,,,
1,0,102365T0,泉岳寺,,0,,,,
1,0,110400K0,羽田空港,,1,,,,
1,0,110504T0,西馬込,,1,,,,
1,0,110506K0,羽田空港,,1,,,,
1,0,110508K0,西馬込,,1,,,,
1,0,110508T0,西馬込,,1,,,,
1,0,110510K0,羽田空港,,1,,,,
1,0,110512TB,西馬込,,1,,,,
1,0,110520N0,羽田空港,,1,,,,
1,0,110524N0,羽田空港,,1,,,,
1,0,110526N0,西馬込,,1,,,,
1,0,110528N0,西馬込,,1,,,,
1,0,110572K0,羽田空港,,1,,,,
1,0,110574K0,羽田空港,,1,,,,
1,0,110576K0,羽田空港,,1,,,,
1,0,110578KB,西馬込,,1,,,,
1,0,110582H0,西馬込,,1,,,,
1,0,110600T0,羽田空港,,1,,,,
1,0,110602T0,三崎口,,1,,,,
1,0,110608T0,羽田空港,,1,,,,
1,0,110610T0,西馬込,,1,,,,
1,0,110612T0,西馬込,,1,,,,
1,0,110618TA,西馬込,,1,,,,
1,0,110618TB,西馬込,,1,,,,
1,0,110620HB,羽田空港,,1,,,,
1,0,110622N0,羽田空港,,1,,,,
1,0,110630N0,西馬込,,1,,,,
1,0,110642T0,羽田空港,,1,,,,
1,0,110644T0,西馬込,,1,,,,
1,0,110646T0,羽田空港,,1,,,,
1,0,110650K0,羽田空港,,1,,,,
1,0,110652K0,西馬込,,1,,,,
1,0,110654K0,西馬込,,1,,,,
1,0,110656K0,西馬込,,1,,,,
1,0,110658K0,西馬込,,1,,,,
1,0,110680K0,西馬込,,1,,,,
1,0,110700K0,羽田空港,,1,,,,
1,0,110702K0,西馬込,,1,,,,
1,0,110706T0,西馬込,,1,,,,
1,0,110712T0,西馬込,,1,,,,
1,0,110716T0,羽田空港,,1,,,,
1,0,110720T0,西馬込,,1,,,,
1,0,110722H0,三崎口,,1,,,,
1,0,110722T0,西馬込,,1,,,,
1,0,110724H0,京急久里浜,,1,,,,
1,0,110724T0,西馬込,,1,,,,
1,0,110726T0,西馬込,,1,,,,
1,0,110728T0,西馬込,,1,,,,
1,0,110730T0,西馬込,,1,,,,
1,0,110732N0,羽田空港,,1,,,,
1,0,110732T0,西馬込,,1,,,,
1,0,110734N0,西馬込,,1,,,,
1,0,110736N0,羽田空港,,1,,,,
1,0,110738N0,羽田空港,,1,,,,
1,0,110748T0,羽田空港,,1,,,,
1,0,110750T0,西馬込,,1,,,,
1,0,110752H0,三崎口,,1,,,,
1,0,110754H0,三崎口,,1,,,,
1,0,110756H0,三崎口,,1,,,,
1,0,110760K0,西馬込,,1,,,,
1,0,110762K0,西馬込,,1,,,,
1,0,110764K0,西馬込,,1,,,,
1,0,110766K0,西馬込,,1,,,,
1,0,110786K0,西馬込,,1,,,,
1,0,110804T0,西馬込,,1,,,,
1,0,110806K0,羽田空港,,1,,,,
1,0,110810K0,羽田空港,,1,,,,
1,0,110820N0,羽田空港,,1,,,,
1,0,110826N0,羽田空港,,1,,,,
1,0,110840H0,三崎口,,1,,,,
1,0,110858H0,京急久里浜,,1,,,,
1,0,110860H0,三崎口,,1,,,,
1,0,110862H0,京急久里浜,,1,,,,
1,0,110864H0,三崎口,,1,,,,
1,0,110866H0,京急久里浜,,1,,,,
1,0,110868H0,三崎口,,1,,,,
1,0,110868K0,西馬込,,1,,,,
1,0,110870K0,西馬込,,1,,,,
1,0,110878K0,西馬込,,1,,,,
1,0,110882K0,羽田空港,,1,,,,
1,0,110900T0,三崎口,,1,,,,
1,0,110906T0,西馬込,,1,,,,
1,0,110912T0,西馬込,,1,,,,
1,0,110914T0,羽田空港,,1,,,,
1,0,110918T0,羽田空港,,1,,,,
1,0,110920T0,西馬込,,1,,,,
1,0,110924T0,西馬込,,1,,,,
1,0,110926T0,西馬込,,1,,,,
1,0,110928N0,西馬込,,1,,,,
1,0,110944T0,西馬込,,1,,,,
1,0,110946T0,西馬込,,1,,,,
1,0,110950T0,西馬込,,1,,,,
1,0,110960K0,西馬込,,1,,,,
1,0,110970H0,京急久里浜,,1,,,,
1,0,110976H0,京急久里浜,,1,,,,
1,0,110978H0,羽田空港,,1,,,,
1,0,111002K0,羽田空港,,1,,,,
1,0,111008T0,西馬込,,1,,,,
1,0,111010T0,西馬込,,1,,,,
1,0,111016T0,羽田空港,,1,,,,
1,0,111022N0,羽田空港,,1,,,,
1,0,111028T0,羽田空港,,1,,,,
1,0,111030T0,西馬込,,1,,,,
1,0,111032N0,西馬込,,1,,,,
1,0,111040T0,羽田空港,,1,,,,
1,0,111050K0,羽田空港,,1,,,,
1,0,111054K0,羽田空港,,1,,,,
1,0,111058K0,羽田空港,,1,,,,
1,0,111060K0,西馬込,,1,,,,
1,0,111066KA,西馬込,,1,,,,
1,0,111066KB,西馬込,,1,,,,
1,0,111080H0,三崎口,,1,,,,
1,0,111080K0,羽田空港,,1,,,,
1,0,111084H0,三崎口,,1,,,,
1,0,111086H0,三崎口,,1,,,,
1,0,111100K0,羽田空港,,1,,,,
1,0,111122H0,三崎口,,1,,,,
1,0,111124T0,西馬込,,1,,,,
1,0,111126N0,西馬込,,1,,,,
1,0,111126T0,西馬込,,1,,,,
1,0,111132T0,羽田空港,,1,,,,
1,0,111136N0,西馬込,,1,,,,
1,0,111138N0,西馬込,,1,,,,
1,0,111142T0,羽田空港,,1,,,,
1,0,111152H0,三崎口,,1,,,,
1,0,111160K0,西馬込,,1,,,,
1,0,111164K0,羽田空港,,1,,,,
1,0,111168K0,羽田空港,,1,,,,
1,0,111172H0,三崎口,,1,,,,
1,0,111176K0,羽田空港,,1,,,,
1,0,111184K0,西馬込,,1,,,,
1,0,111186K0,羽田空港,,1,,,,
1,0,111190K0,羽田空港,,1,,,,
1,0,111208T0,西馬込,,1,,,,
1,0,111210T0,西馬込,,1,,,,
1,0,111220N0,西馬込,,1,,,,
1,0,111228N0,西馬込,,1,,,,
1,0,111230T0,西馬込,,1,,,,
1,0,111248T0,羽田空港,,1,,,,
1,0,111252K0,羽田空港,,1,,,,
1,0,111254H0,三崎口,,1,,,,
1,0,111256H0,三崎口,,1,,,,
1,0,111262H0,三崎口,,1,,,,
1,0,111262K0,羽田空港,,1,,,,
1,0,111266K0,西馬込,,1,,,,
1,0,111270K0,羽田空港,,1,,,,
1,0,111274K0,羽田空港,,1,,,,
1,0,111284K0,西馬込,,1,,,,
1,0,111300T0,三崎口,,1,,,,
1,0,111310T0,西馬込,,1,,,,
1,0,111314T0,羽田空港,,1,,,,
1,0,111316T0,羽田空港,,1,,,,
1,0,111318T0,羽田空港,,1,,,,
1,0,111324T0,西馬込,,1,,,,
1,0,111326T0,西馬込,,1,,,,
1,0,111328T0,羽田空港,,1,,,,
1,0,111330T0,西馬込,,1,,,,
1,0,111338N0,西馬込,,1,,,,
1,0,111360K0,西馬込,,1,,,,
1,0,111364H0,三崎口,,1,,,,
1,0,111374H0,羽田空港,,1,,,,
1,0,111376H0,三崎口,,1,,,,
1,0,111378H0,羽田空港,,1,,,,
1,0,111384K0,西馬込,,1,,,,
1,0,111390K0,羽田空港,,1,,,,
1,0,111402K0,羽田空港,,1,,,,
1,0,111410T0,西馬込,,1,,,,
1,0,111424H0,三崎口,,1,,,,
1,0,111426N0,西馬込,,1,,,,
1,0,111430N0,西馬込,,1,,,,
1,0,111430T0,西馬込,,1,,,,
1,0,111432T0,西馬込,,1,,,,
1,0,111436N0,西馬込,,1,,,,
1,0,111438N0,西馬込,,1,,,,
1,0,111440H0,三崎口,,1,,,,
1,0,111456K0,西馬込,,1,,,,
1,0,111464K0,羽田空港,,1,,,,
1,0,111480H0,三崎口,,1,,,,
1,0,111480K0,羽田空港,,1,,,,
1,0,111500K0,西馬込,,1,,,,
1,0,111520N0,羽田空港,,1,,,,
1,0,111528H0,京急久里浜,,1,,,,
1,0,111550K0,西馬込,,1,,,,
1,0,111560K0,西馬込,,1,,,,
1,0,111566KA,西馬込,,1,,,,
1,0,111566KB,西馬込,,1,,,,
1,0,111572H0,羽田空港,,1,,,,
1,0,111582H0,三崎口,,1,,,,
1,0,111584H0,三崎口,,1,,,,
1,0,111584K0,羽田空港,,1,,,,
1,0,111586H0,西馬込,,1,,,,
1,0,111586K0,羽田空港,,1,,,,
1,0,111618T0,羽田空港,,1,,,,
1,0,111622H0,三崎口,,1,,,,
1,0,111624N0,羽田空港,,1,,,,
1,0,111628N0,羽田空港,,1,,,,
1,0,111630T0,京急久里浜,,1,,,,
1,0,111634N0,羽田空港,,1,,,,
1,0,111642T0,西馬込,,1,,,,
1,0,111648T0,西馬込,,1,,,,
1,0,111652H0,三崎口,,1,,,,
1,0,111654K0,西馬込,,1,,,,
1,0,111656K0,西馬込,,1,,,,
1,0,111666K0,西馬込,,1,,,,
1,0,111670K0,西馬込,,1,,,,
1,0,111672K0,西馬込,,1,,,,
1,0,111674H0,三崎口,,1,,,,
1,0,111674K0,羽田空港,,1,,,,
1,0,111678K0,西馬込,,1,,,,
1,0,111682K0,羽田空港,,1,,,,
1,0,111686K0,西馬込,,1,,,,
1,0,111694K0,西馬込,,1,,,,
1,0,111708T0,京急久里浜,,1,,,,
1,0,111726N0,西馬込,,1,,,,
1,0,111726T0,羽田空港,,1,,,,
1,0,111730N0,西馬込,,1,,,,
1,0,111736N0,羽田空港,,1,,,,
1,0,111740T0,羽田空港,,1,,,,
1,0,111754K0,西馬込,,1,,,,
1,0,111756H0,三崎口,,1,,,,
1,0,111758H0,三崎口,,1,,,,
1,0,111758K0,西馬込,,1,,,,
1,0,111762H0,三崎口,,1,,,,
1,0,111764H0,三崎口,,1,,,,
1,0,111764K0,西馬込,,1,,,,
1,0,111766K0,西馬込,,1,,,,
1,0,111772K0,西馬込,,1,,,,
1,0,111776H0,三崎口,,1,,,,
1,0,111776K0,羽田空港,,1,,,,
1,0,111778H0,羽田空港,,1,,,,
1,0,111792K0,羽田空港,,1,,,,
1,0,111800T0,西馬込,,1,,,,
1,0,111810T0,西馬込,,1,,,,
1,0,111824H0,京急久里浜,,1,,,,
1,0,111828T0,西馬込,,1,,,,
1,0,111832N0,西馬込,,1,,,,
1,0,111832T0,羽田空港,,1,,,,
1,0,111840H0,京急久里浜,,1,,,,
1,0,111842T0,西馬込,,1,,,,
1,0,111848T0,西馬込,,1,,,,
1,0,111852K0,西馬込,,1,,,,
1,0,111852T0,西馬込,,1,,,,
1,0,111854T0,西馬込,,1,,,,
1,0,111856K0,羽田空港,,1,,,,
1,0,111860H0,京急久里浜,,1,,,,
1,0,111860K0,羽田空港,,1,,,,
1,0,111866H0,京急久里浜,,1,,,,
1,0,111866KA,西馬込,,1,,,,
1,0,111866KB,西馬込,,1,,,,
1,0,111868K0,西馬込,,1,,,,
1,0,111870H0,三崎口,,1,,,,
1,0,111870K0,西馬込,,1,,,,
1,0,111878K0,西馬込,,1,,,,
1,0,111880K0,羽田空港,,1,,,,
1,0,111894K0,西馬込,,1,,,,
1,0,111904H0,京急久里浜,,1,,,,
1,0,111906K0,西馬込,,1,,,,
1,0,111920N0,西馬込,,1,,,,
1,0,111922N0,西馬込,,1,,,,
1,0,111924T0,西馬込,,1,,,,
1,0,111930N0,羽田空港,,1,,,,
1,0,111934H0,京急久里浜,,1,,,,
1,0,111942T0,西馬込,,1,,,,
1,0,111950H0,西馬込,,1,,,,
1,0,111964K0,西馬込,,1,,,,
1,0,111968K0,西馬込,,1,,,,
1,0,111972H0,京急久里浜,,1,,,,
1,0,111980H0,京急久里浜,,1,,,,
1,0,111984H0,京急久里浜,,1,,,,
1,0,111984K0,羽田空港,,1,,,,
1,0,111986K0,西馬込,,1,,,,
1,0,111988K0,羽田空港,,1,,,,
1,0,111990K0,西馬込,,1,,,,
1,0,112006K0,西馬込,,1,,,,
1,0,112008K0,西馬込,,1,,,,
1,0,112022N0,西馬込,,1,,,,
1,0,112024N0,西馬込,,1,,,,
1,0,112032H0,三崎口,,1,,,,
1,0,112032N0,西馬込,,1,,,,
1,0,112036N0,羽田空港,,1,,,,
1,0,112040T0,羽田空港,,1,,,,
1,0,112050H0,西馬込,,1,,,,
1,0,112050K0,羽田空港,,1,,,,
1,0,112062K0,羽田空港,,1,,,,
1,0,112064T0,羽田空港,,1,,,,
1,0,112068K0,西馬込,,1,,,,
1,0,112074K0,羽田空港,,1,,,,
1,0,112100T0,羽田空港,,1,,,,
1,0,112102T0,西馬込,,1,,,,
1,0,112110T0,西馬込,,1,,,,
1,0,112112H0,三崎口,,1,,,,
1,0,112118T0,羽田空港,,1,,,,
1,0,112122N0,西馬込,,1,,,,
1,0,112130N0,西馬込,,1,,,,
1,0,112148T0,西馬込,,1,,,,
1,0,112154H0,三崎口,,1,,,,
1,0,112156K0,西馬込,,1,,,,
1,0,112158K0,西馬込,,1,,,,
1,0,112168KA,西馬込,,1,,,,
1,0,112168KB,西馬込,,1,,,,
1,0,112176K0,西馬込,,1,,,,
1,0,112178H0,三崎口,,1,,,,
1,0,112186H0,三崎口,,1,,,,
1,0,112208KA,西馬込,,1,,,,
1,0,112208KB,西馬込,,1,,,,
1,0,112208T0,西馬込,,1,,,,
1,0,112224N0,西馬込,,1,,,,
1,0,112226H0,三浦海岸,,1,,,,
1,0,112226T0,西馬込,,1,,,,
1,0,112230T0,西馬込,,1,,,,
